step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,5.685676456906842,nan,nan,0.7943996226628361,0.659016969653409,19.381453188882848,4.984366396609396,0.007534424929569165,baseline,nan,nan,nan,0.007501824434949332,0.9447561063826506,0.7658121067605151,nan
-4,nan,,1.0942246978312768,nan,nan,0.66081203830135,0.266128157791907,13.280245161914667,0.28030032269123206,3.532708312074343e-05,ensemble_final,nan,nan,nan,nan,0.7257477373459665,0.2626918814855654,nan
-5,nan,,0.9793275291463632,nan,nan,0.6365142646293432,0.22451912437370747,12.864719857921433,0.21343208633755603,-0.00022533349692821503,ensemble_fcfw,nan,nan,nan,nan,0.6915086445509573,0.2278651467315305,nan
0,True,1.0,,,,,,,,0.007784970302023086,ensemble_step,,,,0.007784970302023086,,,
1,True,0.375,,,,,,,,0.005342070543207366,ensemble_step,,,,0.005342070543207366,,,
2,True,0.25,,,,,,,,0.003436611396649162,ensemble_step,,,,0.003436611396649162,,,
3,True,0.1875,,,,,,,,0.0017685247843847042,ensemble_step,,,,0.0017685247843847042,,,
4,True,0.15000000000000002,,,,,,,,0.0007981254687581229,ensemble_step,,,,0.0007981254687581229,,,
5,False,0.12499999999999997,,,,,,,,0.000871928718356832,ensemble_step,,,,0.000871928718356832,,,
6,True,0.10714285714285715,,,,,,,,0.00023100999744703828,ensemble_step,,,,0.00023100999744703828,,,
7,True,0.09374999999999999,,,,,,,,0.00015554584623622865,ensemble_step,,,,0.00015554584623622865,,,
8,True,0.08333333333333334,,,,,,,,1.6518395480428442e-05,ensemble_step,,,,1.6518395480428442e-05,,,
9,True,0.075,,,,,,,,-1.5993952214982815e-05,ensemble_step,,,,-1.5993952214982815e-05,,,
