step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017181560248835163,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.013343119779730135,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.01159074669441929,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017181560248835163,ensemble_step,,,,0.017181560248835163,,
1,0.5,,,,,,0.019946305993150882,ensemble_step,,,,0.019946305993150882,,
2,0.3333333333333333,,,,,,0.019514854498004667,ensemble_step,,,,0.019514854498004667,,
3,0.25,,,,,,0.018974055515775665,ensemble_step,,,,0.018974055515775665,,
4,0.2,,,,,,0.018691158987508172,ensemble_step,,,,0.018691158987508172,,
5,0.16666666666666663,,,,,,0.015129910609142235,ensemble_step,,,,0.015129910609142235,,
6,0.14285714285714288,,,,,,0.015045779633973645,ensemble_step,,,,0.015045779633973645,,
7,0.125,,,,,,0.013755331134430135,ensemble_step,,,,0.013755331134430135,,
8,0.11111111111111108,,,,,,0.013659741400268016,ensemble_step,,,,0.013659741400268016,,
9,0.10000000000000003,,,,,,0.013343119779730135,ensemble_step,,,,0.013343119779730135,,
