step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.033605569652486636,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.020144530666782387,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.013260697345731473,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.033605569652486636,ensemble_step,,,,0.033605569652486636,,
1,0.5,,,,,,0.03591162680054357,ensemble_step,,,,0.03591162680054357,,
2,0.3333333333333333,,,,,,0.03582720359261098,ensemble_step,,,,0.03582720359261098,,
3,0.25,,,,,,0.03526452386676251,ensemble_step,,,,0.03526452386676251,,
4,0.2,,,,,,0.03295254495386941,ensemble_step,,,,0.03295254495386941,,
5,0.16666666666666663,,,,,,0.019743513225466358,ensemble_step,,,,0.019743513225466358,,
6,0.14285714285714288,,,,,,0.020718251466567434,ensemble_step,,,,0.020718251466567434,,
7,0.125,,,,,,0.02169567655810031,ensemble_step,,,,0.02169567655810031,,
8,0.11111111111111108,,,,,,0.02002596303452586,ensemble_step,,,,0.02002596303452586,,
9,0.10000000000000003,,,,,,0.020144530666782387,ensemble_step,,,,0.020144530666782387,,
