step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.00968380942264601,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004625758064221661,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0037686275812111214,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.00968380942264601,ensemble_step,,,,0.00968380942264601,,
1,0.5,,,,,,0.009972506263190642,ensemble_step,,,,0.009972506263190642,,
2,0.3333333333333333,,,,,,0.010008313614178475,ensemble_step,,,,0.010008313614178475,,
3,0.25,,,,,,0.009723271661744352,ensemble_step,,,,0.009723271661744352,,
4,0.2,,,,,,0.006109670263391694,ensemble_step,,,,0.006109670263391694,,
5,0.16666666666666663,,,,,,0.00478719141957104,ensemble_step,,,,0.00478719141957104,,
6,0.14285714285714288,,,,,,0.004316159936630938,ensemble_step,,,,0.004316159936630938,,
7,0.125,,,,,,0.004576216178624432,ensemble_step,,,,0.004576216178624432,,
8,0.11111111111111108,,,,,,0.004625758064221661,ensemble_step,,,,0.004625758064221661,,
