step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.05825977836356521,baseline,,,,,,,
-4,nan,,1.7617847569220912,nan,nan,0.3945371542193408,0.26207840942823807,4.940934094612469,0.30288671965566716,0.0013526752591133118,ensemble_final,nan,nan,nan,nan,0.32866362958746953,0.2166502929197559,nan
-5,nan,,0.855646704031462,nan,nan,0.3695096890003479,0.23654195096358166,4.7452926201151024,0.25979831820279065,0.0005477368831634521,ensemble_fcfw,nan,nan,nan,nan,0.3036371754797278,0.1829465739054159,nan
0,True,1.0,,,,,,,,0.05825977836356521,ensemble_step,,,,0.05825977836356521,,,
1,True,0.375,,,,,,,,0.04158724714959071,ensemble_step,,,,0.04158724714959071,,,
2,True,0.25,,,,,,,,0.02675504425596317,ensemble_step,,,,0.02675504425596317,,,
3,True,0.1875,,,,,,,,0.01144191395560407,ensemble_step,,,,0.01144191395560407,,,
4,True,0.15000000000000002,,,,,,,,0.001911365858228993,ensemble_step,,,,0.001911365858228993,,,
5,True,0.12499999999999997,,,,,,,,0.001695913863620984,ensemble_step,,,,0.001695913863620984,,,
6,False,0.10714285714285715,,,,,,,,0.0031937991766815485,ensemble_step,,,,0.0031937991766815485,,,
7,True,0.09374999999999999,,,,,,,,0.0022632066071725694,ensemble_step,,,,0.0022632066071725694,,,
8,True,0.08333333333333334,,,,,,,,0.002010525883679476,ensemble_step,,,,0.002010525883679476,,,
9,True,0.075,,,,,,,,0.0007729768473581089,ensemble_step,,,,0.0007729768473581089,,,
