step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017114955703645036,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0042371065738052655,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0028894611140262458,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017114955703645036,ensemble_step,,,,0.017114955703645036,,
1,0.5,,,,,,0.017548312624308463,ensemble_step,,,,0.017548312624308463,,
2,0.3333333333333333,,,,,,0.017498527388077435,ensemble_step,,,,0.017498527388077435,,
3,0.25,,,,,,0.014608499723033089,ensemble_step,,,,0.014608499723033089,,
4,0.2,,,,,,0.01202305110401222,ensemble_step,,,,0.01202305110401222,,
5,0.16666666666666663,,,,,,0.008251513636414817,ensemble_step,,,,0.008251513636414817,,
6,0.14285714285714288,,,,,,0.006301829836706884,ensemble_step,,,,0.006301829836706884,,
7,0.125,,,,,,0.005559785833261579,ensemble_step,,,,0.005559785833261579,,
8,0.11111111111111108,,,,,,0.0046530896756754436,ensemble_step,,,,0.0046530896756754436,,
9,0.10000000000000003,,,,,,0.0042371065738052655,ensemble_step,,,,0.0042371065738052655,,
