step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.04898935442502077,baseline,,,,,,,
-4,nan,,1.4170643191499992,nan,nan,0.4149769186071789,0.28699916525236746,4.939785626104447,0.320385844875975,0.0013803839683532715,ensemble_final,nan,nan,nan,nan,0.3538118390246766,0.25299814051905944,nan
-5,nan,,0.7025762864511271,nan,nan,0.3688779013448609,0.24259956076240527,4.659831809034138,0.29995016124278084,-0.0003738328814506531,ensemble_fcfw,nan,nan,nan,nan,0.28506071736915717,0.1896594533962928,nan
0,True,1.0,,,,,,,,0.04898935442502077,ensemble_step,,,,0.04898935442502077,,,
1,True,0.375,,,,,,,,0.0389392130987479,ensemble_step,,,,0.0389392130987479,,,
2,True,0.25,,,,,,,,0.02378398802035954,ensemble_step,,,,0.02378398802035954,,,
3,True,0.1875,,,,,,,,0.008606913771438782,ensemble_step,,,,0.008606913771438782,,,
4,True,0.15000000000000002,,,,,,,,0.001710652090154429,ensemble_step,,,,0.001710652090154429,,,
5,True,0.12499999999999997,,,,,,,,0.0014311037521029107,ensemble_step,,,,0.0014311037521029107,,,
6,False,0.10714285714285715,,,,,,,,0.0025462810335400536,ensemble_step,,,,0.0025462810335400536,,,
7,True,0.09374999999999999,,,,,,,,0.0016428498151083784,ensemble_step,,,,0.0016428498151083784,,,
8,True,0.08333333333333334,,,,,,,,0.0015662004744380134,ensemble_step,,,,0.0015662004744380134,,,
9,False,0.075,,,,,,,,0.0021131199874164196,ensemble_step,,,,0.0021131199874164196,,,
