step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.01713183178898531,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004379124535065593,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0030061109100371786,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.01713183178898531,ensemble_step,,,,0.01713183178898531,,
1,0.5,,,,,,0.01728449707483516,ensemble_step,,,,0.01728449707483516,,
2,0.3333333333333333,,,,,,0.017467071254895727,ensemble_step,,,,0.017467071254895727,,
3,0.25,,,,,,0.014722553179046229,ensemble_step,,,,0.014722553179046229,,
4,0.2,,,,,,0.011980880617625776,ensemble_step,,,,0.011980880617625776,,
5,0.16666666666666663,,,,,,0.0080527019389347,ensemble_step,,,,0.0080527019389347,,
6,0.14285714285714288,,,,,,0.006519910792975213,ensemble_step,,,,0.006519910792975213,,
7,0.125,,,,,,0.005727512878250562,ensemble_step,,,,0.005727512878250562,,
8,0.11111111111111108,,,,,,0.0047181962649848015,ensemble_step,,,,0.0047181962649848015,,
9,0.10000000000000003,,,,,,0.004379124535065593,ensemble_step,,,,0.004379124535065593,,
