step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03368734817695192,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.006643541325114837,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.003488111944327603,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03368734817695192,ensemble_step,,,,0.03368734817695192,,
1,0.5,,,,,,0.033184373172185734,ensemble_step,,,,0.033184373172185734,,
2,0.3333333333333333,,,,,,0.021656866297914665,ensemble_step,,,,0.021656866297914665,,
3,0.25,,,,,,0.01595280538424265,ensemble_step,,,,0.01595280538424265,,
4,0.2,,,,,,0.012201087640917749,ensemble_step,,,,0.012201087640917749,,
5,0.16666666666666663,,,,,,0.009577930343402893,ensemble_step,,,,0.009577930343402893,,
6,0.14285714285714288,,,,,,0.006643541325114837,ensemble_step,,,,0.006643541325114837,,
