step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017117530877354376,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0047287033439551976,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0036987221359983703,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017117530877354376,ensemble_step,,,,0.017117530877354376,,
1,0.5,,,,,,0.01724249516622121,ensemble_step,,,,0.01724249516622121,,
2,0.3333333333333333,,,,,,0.01736348420485446,ensemble_step,,,,0.01736348420485446,,
3,0.25,,,,,,0.014565867515595429,ensemble_step,,,,0.014565867515595429,,
4,0.2,,,,,,0.01206083106526412,ensemble_step,,,,0.01206083106526412,,
5,0.16666666666666663,,,,,,0.008125140443190237,ensemble_step,,,,0.008125140443190237,,
6,0.14285714285714288,,,,,,0.0064330146800467315,ensemble_step,,,,0.0064330146800467315,,
7,0.125,,,,,,0.005695718891945228,ensemble_step,,,,0.005695718891945228,,
8,0.11111111111111108,,,,,,0.0047287033439551976,ensemble_step,,,,0.0047287033439551976,,
