step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.01711839415972247,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004222983000369953,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0028692831344480953,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.01711839415972247,ensemble_step,,,,0.01711839415972247,,
1,0.5,,,,,,0.017351095627747632,ensemble_step,,,,0.017351095627747632,,
2,0.3333333333333333,,,,,,0.017337986897516422,ensemble_step,,,,0.017337986897516422,,
3,0.25,,,,,,0.014280657773618283,ensemble_step,,,,0.014280657773618283,,
4,0.2,,,,,,0.011889626527742383,ensemble_step,,,,0.011889626527742383,,
5,0.16666666666666663,,,,,,0.007899947074125937,ensemble_step,,,,0.007899947074125937,,
6,0.14285714285714288,,,,,,0.006439219237418775,ensemble_step,,,,0.006439219237418775,,
7,0.125,,,,,,0.005683936818921038,ensemble_step,,,,0.005683936818921038,,
8,0.11111111111111108,,,,,,0.004723975995376291,ensemble_step,,,,0.004723975995376291,,
9,0.10000000000000003,,,,,,0.004222983000369953,ensemble_step,,,,0.004222983000369953,,
