step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.00966635104803376,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004579337074319129,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0037690538797257576,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.00966635104803376,ensemble_step,,,,0.00966635104803376,,
1,0.5,,,,,,0.00996275149226169,ensemble_step,,,,0.00996275149226169,,
2,0.3333333333333333,,,,,,0.009986583820277383,ensemble_step,,,,0.009986583820277383,,
3,0.25,,,,,,0.009646209948607013,ensemble_step,,,,0.009646209948607013,,
4,0.2,,,,,,0.0059635497814815525,ensemble_step,,,,0.0059635497814815525,,
5,0.16666666666666663,,,,,,0.004746340496809959,ensemble_step,,,,0.004746340496809959,,
6,0.14285714285714288,,,,,,0.004308500791360608,ensemble_step,,,,0.004308500791360608,,
7,0.125,,,,,,0.004579337074319129,ensemble_step,,,,0.004579337074319129,,
