step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,3.221530758317242,nan,nan,0.7379509915139253,0.6111082497545851,16.931595761347427,3.751478342345115,0.009569475892931223,baseline,nan,nan,nan,0.010392462515642756,0.851297606514819,0.6855085912801602,nan
-4,nan,,3.5544776450556137,nan,nan,0.7839371486418839,0.6577049759377113,18.410875226007583,3.6880983744365854,0.013117283582687378,ensemble_final,nan,nan,nan,nan,0.9279911716801488,0.7589773846424934,nan
-5,nan,,3.4255143437446227,nan,nan,0.7493350599458736,0.6220458215780694,17.272540753627986,3.8248287992052004,0.010677652123073736,ensemble_fcfw,nan,nan,nan,nan,0.8638363759956286,0.6963995927463773,nan
0,True,1.0,,,,,,,,0.010959446806842042,ensemble_step,,,,0.010959446806842042,,,
1,False,0.125,,,,,,,,0.011088288912191954,ensemble_step,,,,0.011088288912191954,,,
2,False,0.08333333333333333,,,,,,,,0.011474201401581091,ensemble_step,,,,0.011474201401581091,,,
3,True,0.06250000000000001,,,,,,,,0.010765049067321652,ensemble_step,,,,0.010765049067321652,,,
4,False,0.05,,,,,,,,0.012378805015842057,ensemble_step,,,,0.012378805015842057,,,
5,False,0.04166666666666666,,,,,,,,0.012696048566394577,ensemble_step,,,,0.012696048566394577,,,
6,True,0.03571428571428572,,,,,,,,0.012346345050387652,ensemble_step,,,,0.012346345050387652,,,
7,False,0.03125,,,,,,,,0.012824410430689244,ensemble_step,,,,0.012824410430689244,,,
8,True,0.027777777777777776,,,,,,,,0.012181981135868795,ensemble_step,,,,0.012181981135868795,,,
9,False,0.025,,,,,,,,0.012712337218582755,ensemble_step,,,,0.012712337218582755,,,
