step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.02632800202380895,baseline,,,,,,,
-4,nan,,1.0741853966537118,nan,nan,0.6684464833557607,0.37679068111457653,13.948701034752922,0.6402645553846056,-0.00011071562767028809,ensemble_final,nan,nan,nan,nan,0.7473465080081153,0.39084751482550023,nan
-5,nan,,0.7843920448449663,nan,nan,0.6502278146673375,0.3413943941416453,13.585763205271224,0.5511477081700609,-0.00031760334968566895,ensemble_fcfw,nan,nan,nan,nan,0.7172531418831314,0.3535698210076122,nan
0,True,1.0,,,,,,,,0.02632800202380895,ensemble_step,,,,0.02632800202380895,,,
1,True,0.25,,,,,,,,0.016583023229988357,ensemble_step,,,,0.016583023229988357,,,
2,True,0.16666666666666666,,,,,,,,0.012575598489007328,ensemble_step,,,,0.012575598489007328,,,
3,True,0.125,,,,,,,,0.0077404233165267455,ensemble_step,,,,0.0077404233165267455,,,
4,True,0.1,,,,,,,,0.0024102746801372837,ensemble_step,,,,0.0024102746801372837,,,
5,True,0.08333333333333333,,,,,,,,0.0016693578205835558,ensemble_step,,,,0.0016693578205835558,,,
6,True,0.07142857142857142,,,,,,,,0.0015053333397547497,ensemble_step,,,,0.0015053333397547497,,,
7,True,0.06250000000000001,,,,,,,,0.0010834400190110616,ensemble_step,,,,0.0010834400190110616,,,
8,True,0.05555555555555554,,,,,,,,0.0006388464825966,ensemble_step,,,,0.0006388464825966,,,
9,True,0.05,,,,,,,,0.0003278216027623182,ensemble_step,,,,0.0003278216027623182,,,
