step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.009617167568440365,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.03584249772849733,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.009435386929178405,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.009617167568440365,ensemble_step,,,,0.009617167568440365,,
1,0.5,,,,,,0.030270963497890126,ensemble_step,,,,0.030270963497890126,,
2,0.3333333333333333,,,,,,0.031223316235043975,ensemble_step,,,,0.031223316235043975,,
3,0.25,,,,,,0.029273596247786027,ensemble_step,,,,0.029273596247786027,,
4,0.2,,,,,,0.03425012460231626,ensemble_step,,,,0.03425012460231626,,
5,0.16666666666666663,,,,,,0.03411013483495616,ensemble_step,,,,0.03411013483495616,,
6,0.14285714285714288,,,,,,0.03406404446427699,ensemble_step,,,,0.03406404446427699,,
7,0.125,,,,,,0.03509873277331436,ensemble_step,,,,0.03509873277331436,,
8,0.11111111111111108,,,,,,0.03584249772849733,ensemble_step,,,,0.03584249772849733,,
