step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,12.444367284708386,nan,nan,0.7061130795829359,0.6770030308935251,18.193413956518583,10.871853035364651,0.041745832189917564,baseline,nan,nan,nan,0.04165049873988251,0.781252924730903,0.7497095999794966,nan
-4,nan,,0.8221498953103111,nan,nan,0.36603045562088266,0.2290372947926383,4.3365571570860375,0.25578662028226007,0.00027440115809440613,ensemble_final,nan,nan,nan,nan,0.28709217700219497,0.19105382658003495,nan
-5,nan,,0.6158901394421492,nan,nan,0.36701374563275335,0.21257250556273127,4.586111064852391,0.24049237717190397,-0.0002750605344772339,ensemble_fcfw,nan,nan,nan,nan,0.29281074377908456,0.1742589311500009,nan
0,True,1.0,,,,,,,,0.044819832049060704,ensemble_step,,,,0.044819832049060704,,,
1,True,0.5,,,,,,,,0.035007683541813384,ensemble_step,,,,0.035007683541813384,,,
2,True,0.3333333333333333,,,,,,,,0.020934743182052223,ensemble_step,,,,0.020934743182052223,,,
3,True,0.25,,,,,,,,0.01800376356695505,ensemble_step,,,,0.01800376356695505,,,
4,True,0.2,,,,,,,,0.0064643873597309345,ensemble_step,,,,0.0064643873597309345,,,
5,True,0.16666666666666663,,,,,,,,0.005461175530095064,ensemble_step,,,,0.005461175530095064,,,
6,True,0.14285714285714288,,,,,,,,0.001001325990797948,ensemble_step,,,,0.001001325990797948,,,
7,False,0.125,,,,,,,,0.0011610522514245887,ensemble_step,,,,0.0011610522514245887,,,
8,True,0.11111111111111108,,,,,,,,-8.440286957741433e-05,ensemble_step,,,,-8.440286957741433e-05,,,
9,False,0.10000000000000003,,,,,,,,0.0004956613330607956,ensemble_step,,,,0.0004956613330607956,,,
