step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.01708600977326258,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004517041024690764,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.003644592436536137,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.01708600977326258,ensemble_step,,,,0.01708600977326258,,
1,0.5,,,,,,0.017211348188670837,ensemble_step,,,,0.017211348188670837,,
2,0.3333333333333333,,,,,,0.017373742721249443,ensemble_step,,,,0.017373742721249443,,
3,0.25,,,,,,0.014431991163998972,ensemble_step,,,,0.014431991163998972,,
4,0.2,,,,,,0.012045781164422517,ensemble_step,,,,0.012045781164422517,,
5,0.16666666666666663,,,,,,0.00818981394344796,ensemble_step,,,,0.00818981394344796,,
6,0.14285714285714288,,,,,,0.006349483704600558,ensemble_step,,,,0.006349483704600558,,
7,0.125,,,,,,0.005643150964586186,ensemble_step,,,,0.005643150964586186,,
8,0.11111111111111108,,,,,,0.004517041024690764,ensemble_step,,,,0.004517041024690764,,
