step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.19498782111847457,baseline,,,,,,,
-4,nan,,6.848155732054492,nan,nan,0.5747374260277539,0.5227365990694335,6.525991587452592,2.072293206504861,0.04596248269081116,ensemble_final,nan,nan,nan,nan,0.5762761780502237,0.5320023544841256,nan
-5,nan,,2.023344749119786,nan,nan,0.4443634196373155,0.39672983625634844,6.938209246143567,1.7569118972463347,0.004887059330940247,ensemble_fcfw,nan,nan,nan,nan,0.36211844950684025,0.32033614165271806,nan
0,True,1.0,,,,,,,,0.19498782111847457,ensemble_step,,,,0.19498782111847457,,,
1,True,0.125,,,,,,,,0.11791291541659106,ensemble_step,,,,0.11791291541659106,,,
2,True,0.08333333333333333,,,,,,,,0.08869413096324344,ensemble_step,,,,0.08869413096324344,,,
3,True,0.06250000000000001,,,,,,,,0.07533678746672857,ensemble_step,,,,0.07533678746672857,,,
4,True,0.05,,,,,,,,0.06891805642191982,ensemble_step,,,,0.06891805642191982,,,
5,True,0.04166666666666666,,,,,,,,0.06602431138843659,ensemble_step,,,,0.06602431138843659,,,
6,True,0.03571428571428572,,,,,,,,0.05442701833299729,ensemble_step,,,,0.05442701833299729,,,
7,True,0.03125,,,,,,,,0.05315394981293908,ensemble_step,,,,0.05315394981293908,,,
8,True,0.027777777777777776,,,,,,,,0.0453004395987297,ensemble_step,,,,0.0453004395987297,,,
9,True,0.025,,,,,,,,0.04473796537255734,ensemble_step,,,,0.04473796537255734,,,
