step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.009578333249304068,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004088177257030021,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.003524230928629075,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.009578333249304068,ensemble_step,,,,0.009578333249304068,,
1,0.5,,,,,,0.009858949775987983,ensemble_step,,,,0.009858949775987983,,
2,0.3333333333333333,,,,,,0.009944253838886908,ensemble_step,,,,0.009944253838886908,,
3,0.25,,,,,,0.009900650437706741,ensemble_step,,,,0.009900650437706741,,
4,0.2,,,,,,0.006611254662874942,ensemble_step,,,,0.006611254662874942,,
5,0.16666666666666663,,,,,,0.0048306980042548036,ensemble_step,,,,0.0048306980042548036,,
6,0.14285714285714288,,,,,,0.00435575290795771,ensemble_step,,,,0.00435575290795771,,
7,0.125,,,,,,0.004613503733382461,ensemble_step,,,,0.004613503733382461,,
8,0.11111111111111108,,,,,,0.004551221880410409,ensemble_step,,,,0.004551221880410409,,
9,0.10000000000000003,,,,,,0.004088177257030021,ensemble_step,,,,0.004088177257030021,,
