step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.033395784955628983,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004003530881987572,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0022372839553882243,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.033395784955628983,ensemble_step,,,,0.033395784955628983,,
1,0.5,,,,,,0.033909479958813805,ensemble_step,,,,0.033909479958813805,,
2,0.3333333333333333,,,,,,0.03226309289302768,ensemble_step,,,,0.03226309289302768,,
3,0.25,,,,,,0.014002922290091264,ensemble_step,,,,0.014002922290091264,,
4,0.2,,,,,,0.011273010947191719,ensemble_step,,,,0.011273010947191719,,
5,0.16666666666666663,,,,,,0.008309113864104203,ensemble_step,,,,0.008309113864104203,,
6,0.14285714285714288,,,,,,0.008221655904511368,ensemble_step,,,,0.008221655904511368,,
7,0.125,,,,,,0.00496758044053868,ensemble_step,,,,0.00496758044053868,,
8,0.11111111111111108,,,,,,0.004987997412942217,ensemble_step,,,,0.004987997412942217,,
9,0.10000000000000003,,,,,,0.004003530881987572,ensemble_step,,,,0.004003530881987572,,
