step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,0.33605126410428915,nan,nan,0.30830877547545205,0.14187773587713645,3.3723466733341425,0.13355233329047866,-0.00027027353644371033,baseline,nan,nan,nan,-0.00020287038793235265,0.22351484411562733,0.0935122963660088,nan
-4,nan,,5.012949560861577,nan,nan,0.5009217511651946,0.4079056020874651,4.998195029115616,0.5749036289913929,0.014559971168637276,ensemble_final,nan,nan,nan,nan,0.49703963671089896,0.3938120174794639,nan
-5,nan,,0.5101421288665756,nan,nan,0.3079828588680297,0.13718818953607903,3.26653192074487,0.10771407711572586,-0.0002881251275539398,ensemble_fcfw,nan,nan,nan,nan,0.23166997048396937,0.09056132010364909,nan
0,True,1.0,,,,,,,,9.620543647802238e-05,ensemble_step,,,,9.620543647802238e-05,,,
1,False,0.125,,,,,,,,0.0016135964262891378,ensemble_step,,,,0.0016135964262891378,,,
2,False,0.08333333333333333,,,,,,,,0.004266007281662123,ensemble_step,,,,0.004266007281662123,,,
3,False,0.06250000000000001,,,,,,,,0.005166599370141398,ensemble_step,,,,0.005166599370141398,,,
4,False,0.05,,,,,,,,0.007019902357355692,ensemble_step,,,,0.007019902357355692,,,
5,False,0.04166666666666666,,,,,,,,0.009395840733435596,ensemble_step,,,,0.009395840733435596,,,
6,False,0.03571428571428572,,,,,,,,0.01169730096797848,ensemble_step,,,,0.01169730096797848,,,
7,False,0.03125,,,,,,,,0.01206343523998004,ensemble_step,,,,0.01206343523998004,,,
8,False,0.027777777777777776,,,,,,,,0.012470313582005624,ensemble_step,,,,0.012470313582005624,,,
9,False,0.025,,,,,,,,0.014793222617793027,ensemble_step,,,,0.014793222617793027,,,
