step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.033482526685375234,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004275398086688436,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0021267565313884285,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.033482526685375234,ensemble_step,,,,0.033482526685375234,,
1,0.5,,,,,,0.03409503363315114,ensemble_step,,,,0.03409503363315114,,
2,0.3333333333333333,,,,,,0.03390281184649174,ensemble_step,,,,0.03390281184649174,,
3,0.25,,,,,,0.030386829385277345,ensemble_step,,,,0.030386829385277345,,
4,0.2,,,,,,0.013061093487105909,ensemble_step,,,,0.013061093487105909,,
5,0.16666666666666663,,,,,,0.010144300132174435,ensemble_step,,,,0.010144300132174435,,
6,0.14285714285714288,,,,,,0.007899837075112355,ensemble_step,,,,0.007899837075112355,,
7,0.125,,,,,,0.0075178100216599575,ensemble_step,,,,0.0075178100216599575,,
8,0.11111111111111108,,,,,,0.004464974757340804,ensemble_step,,,,0.004464974757340804,,
9,0.10000000000000003,,,,,,0.004275398086688436,ensemble_step,,,,0.004275398086688436,,
