step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,17.180454321592904,nan,nan,0.6096188369772932,0.5780385519576055,14.160195337837644,12.268856943514853,0.126933254301548,baseline,nan,nan,nan,0.12652174886125622,0.5983226143168143,0.5616368364763803,nan
-4,nan,,0.5356384446029621,nan,nan,0.30970490775834375,0.2065521023763106,2.5115764563769627,0.17305917388934122,-0.0008317530155181885,ensemble_final,nan,nan,nan,nan,0.20476945564061058,0.16660387545910033,nan
-5,nan,,0.4781679784059175,nan,nan,0.26798417951284803,0.13248790509353411,2.170890241164782,0.08133357061012725,-0.0008067935705184937,ensemble_fcfw,nan,nan,nan,nan,0.16215985845506226,0.08810466459249179,nan
0,True,1.0,,,,,,,,0.12690466703770206,ensemble_step,,,,0.12690466703770206,,,
1,True,0.5,,,,,,,,0.0298855720805849,ensemble_step,,,,0.0298855720805849,,,
2,True,0.3333333333333333,,,,,,,,0.012519572406057056,ensemble_step,,,,0.012519572406057056,,,
3,True,0.25,,,,,,,,0.00829892337175124,ensemble_step,,,,0.00829892337175124,,,
4,True,0.2,,,,,,,,0.003164964399816464,ensemble_step,,,,0.003164964399816464,,,
5,False,0.16666666666666663,,,,,,,,0.00501603953338603,ensemble_step,,,,0.00501603953338603,,,
6,True,0.14285714285714288,,,,,,,,0.001232532994440233,ensemble_step,,,,0.001232532994440233,,,
7,False,0.125,,,,,,,,0.0033051867708153437,ensemble_step,,,,0.0033051867708153437,,,
8,True,0.11111111111111108,,,,,,,,0.0004282810619085503,ensemble_step,,,,0.0004282810619085503,,,
9,False,0.10000000000000003,,,,,,,,0.0017938673651147347,ensemble_step,,,,0.0017938673651147347,,,
