step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,17.433670847220277,nan,nan,0.5883696873522202,0.5501850072728411,14.089260981135599,16.26179934710688,0.12342557311058044,baseline,nan,nan,nan,0.12241942000851361,0.5680508259437088,0.5248879786928312,nan
-4,nan,,0.44356475758923447,nan,nan,0.28744693479465033,0.18140603297297497,2.1977328910248786,0.15397065467676374,0.0016691088676452637,ensemble_final,nan,nan,nan,nan,0.18334021001494477,0.11513411170603932,nan
-5,nan,,0.4461000093219765,nan,nan,0.2698491246939179,0.14547234465952852,2.502707124270488,0.1226479977623221,-0.0005823373794555664,ensemble_fcfw,nan,nan,nan,nan,0.19784874165529337,0.11608862511184784,nan
0,True,1.0,,,,,,,,0.12730206227101776,ensemble_step,,,,0.12730206227101776,,,
1,True,0.5,,,,,,,,0.037728622331418826,ensemble_step,,,,0.037728622331418826,,,
2,True,0.3333333333333333,,,,,,,,0.014852716794355014,ensemble_step,,,,0.014852716794355014,,,
3,True,0.25,,,,,,,,0.008598268474365345,ensemble_step,,,,0.008598268474365345,,,
4,True,0.2,,,,,,,,0.0036668688213789546,ensemble_step,,,,0.0036668688213789546,,,
5,False,0.16666666666666663,,,,,,,,0.003910477814064006,ensemble_step,,,,0.003910477814064006,,,
6,True,0.14285714285714288,,,,,,,,0.002189875622057025,ensemble_step,,,,0.002189875622057025,,,
7,False,0.125,,,,,,,,0.002196088502762261,ensemble_step,,,,0.002196088502762261,,,
8,True,0.11111111111111108,,,,,,,,0.0012256220367714565,ensemble_step,,,,0.0012256220367714565,,,
9,False,0.10000000000000003,,,,,,,,0.0015527342961296764,ensemble_step,,,,0.0015527342961296764,,,
