step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.033349579819453856,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.008346228622391032,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.005674424200126149,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.033349579819453856,ensemble_step,,,,0.033349579819453856,,
1,0.5,,,,,,0.033749330240513596,ensemble_step,,,,0.033749330240513596,,
2,0.3333333333333333,,,,,,0.031619026846774596,ensemble_step,,,,0.031619026846774596,,
3,0.25,,,,,,0.013755358427551682,ensemble_step,,,,0.013755358427551682,,
4,0.2,,,,,,0.01118275634857509,ensemble_step,,,,0.01118275634857509,,
5,0.16666666666666663,,,,,,0.008529563252612024,ensemble_step,,,,0.008529563252612024,,
6,0.14285714285714288,,,,,,0.008346228622391032,ensemble_step,,,,0.008346228622391032,,
