step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03341474959384847,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0039197180500451555,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002201517929130438,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03341474959384847,ensemble_step,,,,0.03341474959384847,,
1,0.5,,,,,,0.03375316934017506,ensemble_step,,,,0.03375316934017506,,
2,0.3333333333333333,,,,,,0.023205540122201117,ensemble_step,,,,0.023205540122201117,,
3,0.25,,,,,,0.014408202563443188,ensemble_step,,,,0.014408202563443188,,
4,0.2,,,,,,0.01133162368403131,ensemble_step,,,,0.01133162368403131,,
5,0.16666666666666663,,,,,,0.011107022676071764,ensemble_step,,,,0.011107022676071764,,
6,0.14285714285714288,,,,,,0.007107813918225843,ensemble_step,,,,0.007107813918225843,,
7,0.125,,,,,,0.0042157841428640645,ensemble_step,,,,0.0042157841428640645,,
8,0.11111111111111108,,,,,,0.0039215932604836625,ensemble_step,,,,0.0039215932604836625,,
9,0.10000000000000003,,,,,,0.0039197180500451555,ensemble_step,,,,0.0039197180500451555,,
