step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.009618003126625483,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004148749522005195,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.003606565783852269,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.009618003126625483,ensemble_step,,,,0.009618003126625483,,
1,0.5,,,,,,0.009934164832735749,ensemble_step,,,,0.009934164832735749,,
2,0.3333333333333333,,,,,,0.009975609953865957,ensemble_step,,,,0.009975609953865957,,
3,0.25,,,,,,0.009814996963575693,ensemble_step,,,,0.009814996963575693,,
4,0.2,,,,,,0.006349367786519578,ensemble_step,,,,0.006349367786519578,,
5,0.16666666666666663,,,,,,0.004886282600281577,ensemble_step,,,,0.004886282600281577,,
6,0.14285714285714288,,,,,,0.004405995322248877,ensemble_step,,,,0.004405995322248877,,
7,0.125,,,,,,0.004654676966518061,ensemble_step,,,,0.004654676966518061,,
8,0.11111111111111108,,,,,,0.004612802202179914,ensemble_step,,,,0.004612802202179914,,
9,0.10000000000000003,,,,,,0.004148749522005195,ensemble_step,,,,0.004148749522005195,,
