step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03338432110806989,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0040269333165152,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0022711276882806373,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03338432110806989,ensemble_step,,,,0.03338432110806989,,
1,0.5,,,,,,0.03382622062923875,ensemble_step,,,,0.03382622062923875,,
2,0.3333333333333333,,,,,,0.03236200557008754,ensemble_step,,,,0.03236200557008754,,
3,0.25,,,,,,0.013929540482021658,ensemble_step,,,,0.013929540482021658,,
4,0.2,,,,,,0.011242986184619745,ensemble_step,,,,0.011242986184619745,,
5,0.16666666666666663,,,,,,0.00832456867491564,ensemble_step,,,,0.00832456867491564,,
6,0.14285714285714288,,,,,,0.008261973170625343,ensemble_step,,,,0.008261973170625343,,
7,0.125,,,,,,0.004964526306704605,ensemble_step,,,,0.004964526306704605,,
8,0.11111111111111108,,,,,,0.004993072186766067,ensemble_step,,,,0.004993072186766067,,
9,0.10000000000000003,,,,,,0.0040269333165152,ensemble_step,,,,0.0040269333165152,,
