step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,3.506812049583481,nan,nan,0.6955106991134838,0.5112297290632725,12.371709245022476,1.1021155254634598,0.013939451426267624,baseline,nan,nan,nan,0.014572163616483141,0.8065658782775598,0.5839807712109921,nan
-4,nan,,3.3744573358831915,nan,nan,0.6991437958271669,0.5353577033086621,14.181178489592298,1.5220301357558386,0.015115464571863413,ensemble_final,nan,nan,nan,nan,0.7908029430104233,0.5923931509683446,nan
-5,nan,,3.3975530153591267,nan,nan,0.7040873942169015,0.5309954547274313,14.459649674316122,1.5007493886154022,0.015592199750244617,ensemble_fcfw,nan,nan,nan,nan,0.8014876138973793,0.586034676504168,nan
0,True,1.0,,,,,,,,0.013217338442949688,ensemble_step,,,,0.013217338442949688,,,
1,False,0.008791722337952536,,,,,,,,0.01334917486065888,ensemble_step,,,,0.01334917486065888,,,
2,False,0.004678508004663528,,,,,,,,0.013418102955070664,ensemble_step,,,,0.013418102955070664,,,
3,False,0.0031873184952974187,,,,,,,,0.013466505339317739,ensemble_step,,,,0.013466505339317739,,,
4,False,0.002416957243001308,,,,,,,,0.013502594997382296,ensemble_step,,,,0.013502594997382296,,,
5,False,0.0019464971938786377,,,,,,,,0.013531612315770353,ensemble_step,,,,0.013531612315770353,,,
6,False,0.001629345541449606,,,,,,,,0.013555774304656348,ensemble_step,,,,0.013555774304656348,,,
7,False,0.001401063830842631,,,,,,,,0.013577142959758742,ensemble_step,,,,0.013577142959758742,,,
8,False,0.0012288886823459539,,,,,,,,0.013596426413627509,ensemble_step,,,,0.013596426413627509,,,
9,False,0.0010943992029042117,,,,,,,,0.0136135274237754,ensemble_step,,,,0.0136135274237754,,,
