step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03335697449219801,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.008331515765927949,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.005784195998186113,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03335697449219801,ensemble_step,,,,0.03335697449219801,,
1,0.5,,,,,,0.033591467658794706,ensemble_step,,,,0.033591467658794706,,
2,0.3333333333333333,,,,,,0.03146515957465702,ensemble_step,,,,0.03146515957465702,,
3,0.25,,,,,,0.013598859748363173,ensemble_step,,,,0.013598859748363173,,
4,0.2,,,,,,0.01112004790167342,ensemble_step,,,,0.01112004790167342,,
5,0.16666666666666663,,,,,,0.008464823175317935,ensemble_step,,,,0.008464823175317935,,
6,0.14285714285714288,,,,,,0.008331515765927949,ensemble_step,,,,0.008331515765927949,,
