step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017124261201765512,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.006500034242165206,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.004515925710645981,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017124261201765512,ensemble_step,,,,0.017124261201765512,,
1,0.5,,,,,,0.01728795655697771,ensemble_step,,,,0.01728795655697771,,
2,0.3333333333333333,,,,,,0.01747117349085649,ensemble_step,,,,0.01747117349085649,,
3,0.25,,,,,,0.014753489599355553,ensemble_step,,,,0.014753489599355553,,
4,0.2,,,,,,0.011995638872103106,ensemble_step,,,,0.011995638872103106,,
5,0.16666666666666663,,,,,,0.008099028869943353,ensemble_step,,,,0.008099028869943353,,
6,0.14285714285714288,,,,,,0.006500034242165206,ensemble_step,,,,0.006500034242165206,,
