step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,5.646179150355119,nan,nan,0.7934342156564351,0.6621752811412751,19.135005997628685,4.625137813918127,0.009787859705587229,baseline,nan,nan,nan,0.009402305237638922,0.9455390105027313,0.767819270766249,nan
-4,nan,,1.0506068055062492,nan,nan,0.6528108716503741,0.2232939094191663,12.882395749227545,0.188158968306324,0.00011284183710813522,ensemble_final,nan,nan,nan,nan,0.7229551908044602,0.22510516006775474,nan
-5,nan,,0.6923314131252741,nan,nan,0.6283536417606576,0.17919894507891124,12.67182233468929,0.12902927277750326,-0.0003444353739420573,ensemble_fcfw,nan,nan,nan,nan,0.6804280845773524,0.18417422600014713,nan
0,True,1.0,,,,,,,,0.009369899203272799,ensemble_step,,,,0.009369899203272799,,,
1,True,0.5,,,,,,,,0.006681283114168911,ensemble_step,,,,0.006681283114168911,,,
2,True,0.3333333333333333,,,,,,,,0.004962732833330259,ensemble_step,,,,0.004962732833330259,,,
3,True,0.25,,,,,,,,0.0029050803552953717,ensemble_step,,,,0.0029050803552953717,,,
4,True,0.2,,,,,,,,0.001570788033043511,ensemble_step,,,,0.001570788033043511,,,
5,True,0.16666666666666663,,,,,,,,0.0008064032931497284,ensemble_step,,,,0.0008064032931497284,,,
6,True,0.14285714285714288,,,,,,,,0.0006489476363511659,ensemble_step,,,,0.0006489476363511659,,,
7,True,0.125,,,,,,,,0.00037817979834837127,ensemble_step,,,,0.00037817979834837127,,,
8,False,0.11111111111111108,,,,,,,,0.0005035365704071362,ensemble_step,,,,0.0005035365704071362,,,
9,True,0.10000000000000003,,,,,,,,6.541623222150288e-05,ensemble_step,,,,6.541623222150288e-05,,,
