step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,0.6780588642554666,nan,nan,0.49343279565196263,0.23774345282158288,8.356317137261831,0.3071523215730267,-0.0002853758633136749,baseline,nan,nan,nan,-0.00042139156483103494,0.46255985992892795,0.23026672543270263,nan
-4,nan,,4.176081247502055,nan,nan,0.6073575313858176,0.3945917490633423,10.01149752624324,0.612216246225014,0.01094334510465463,ensemble_final,nan,nan,nan,nan,0.6260253715795039,0.4023333257948825,nan
-5,nan,,0.463110700978084,nan,nan,0.49036733551807765,0.23770594323195346,8.148389491363172,0.3087790382280537,-0.0007424664994080862,ensemble_fcfw,nan,nan,nan,nan,0.45789716759389965,0.23157544763986104,nan
0,True,1.0,,,,,,,,-0.00012594518867572088,ensemble_step,,,,-0.00012594518867572088,,,
1,False,0.125,,,,,,,,0.0010419684694561403,ensemble_step,,,,0.0010419684694561403,,,
2,False,0.08333333333333333,,,,,,,,0.0026705866694904505,ensemble_step,,,,0.0026705866694904505,,,
3,False,0.06250000000000001,,,,,,,,0.004203593563638479,ensemble_step,,,,0.004203593563638479,,,
4,False,0.05,,,,,,,,0.005429279406265947,ensemble_step,,,,0.005429279406265947,,,
5,False,0.04166666666666666,,,,,,,,0.006605089674224096,ensemble_step,,,,0.006605089674224096,,,
6,False,0.03571428571428572,,,,,,,,0.007640237435771797,ensemble_step,,,,0.007640237435771797,,,
7,False,0.03125,,,,,,,,0.008608606495860942,ensemble_step,,,,0.008608606495860942,,,
8,False,0.027777777777777776,,,,,,,,0.00944357837012724,ensemble_step,,,,0.00944357837012724,,,
9,False,0.025,,,,,,,,0.010180474534578954,ensemble_step,,,,0.010180474534578954,,,
