step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,-0.00021560873518867754,baseline,,,,,,,
-4,nan,,4.613130245284119,nan,nan,0.5016515813243483,0.43654555595526623,5.225852866349676,0.7376424838904483,0.013114549219608307,ensemble_final,nan,nan,nan,nan,0.49534435139678235,0.4164936394154005,nan
-5,nan,,0.7243021452004265,nan,nan,0.34131011599201255,0.22938663944756874,3.985818902169865,0.27747908151253065,0.0005292718609174093,ensemble_fcfw,nan,nan,nan,nan,0.29036164162264355,0.21658286926471096,nan
0,True,1.0,,,,,,,,-0.00021560873518867754,ensemble_step,,,,-0.00021560873518867754,,,
1,False,0.125,,,,,,,,0.0011102362822329505,ensemble_step,,,,0.0011102362822329505,,,
2,False,0.08333333333333333,,,,,,,,0.00444172370077732,ensemble_step,,,,0.00444172370077732,,,
3,False,0.06250000000000001,,,,,,,,0.006080583244552028,ensemble_step,,,,0.006080583244552028,,,
4,False,0.05,,,,,,,,0.007038066710951636,ensemble_step,,,,0.007038066710951636,,,
5,False,0.04166666666666666,,,,,,,,0.009131333453861613,ensemble_step,,,,0.009131333453861613,,,
6,False,0.03571428571428572,,,,,,,,0.01131053828608814,ensemble_step,,,,0.01131053828608814,,,
7,False,0.03125,,,,,,,,0.012817351384410744,ensemble_step,,,,0.012817351384410744,,,
8,False,0.027777777777777776,,,,,,,,0.013763391087126904,ensemble_step,,,,0.013763391087126904,,,
9,False,0.025,,,,,,,,0.013778933158301207,ensemble_step,,,,0.013778933158301207,,,
