step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017213120145219283,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.021550068451780566,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.017092825861099586,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017213120145219283,ensemble_step,,,,0.017213120145219283,,
1,0.5,,,,,,0.021982787764272538,ensemble_step,,,,0.021982787764272538,,
2,0.3333333333333333,,,,,,0.02259117043062511,ensemble_step,,,,0.02259117043062511,,
3,0.25,,,,,,0.021930123870343043,ensemble_step,,,,0.021930123870343043,,
4,0.2,,,,,,0.021590622739690497,ensemble_step,,,,0.021590622739690497,,
5,0.16666666666666663,,,,,,0.020689297802578274,ensemble_step,,,,0.020689297802578274,,
6,0.14285714285714288,,,,,,0.021338144404476487,ensemble_step,,,,0.021338144404476487,,
7,0.125,,,,,,0.02134479373449639,ensemble_step,,,,0.02134479373449639,,
8,0.11111111111111108,,,,,,0.021550068451780566,ensemble_step,,,,0.021550068451780566,,
