step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.009534612005251814,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0050012874003889166,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0037774979736916645,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.009534612005251814,ensemble_step,,,,0.009534612005251814,,
1,0.5,,,,,,0.009868506484010655,ensemble_step,,,,0.009868506484010655,,
2,0.3333333333333333,,,,,,0.010041080854791854,ensemble_step,,,,0.010041080854791854,,
3,0.25,,,,,,0.009920808089885139,ensemble_step,,,,0.009920808089885139,,
4,0.2,,,,,,0.008646562688360053,ensemble_step,,,,0.008646562688360053,,
5,0.16666666666666663,,,,,,0.0050461980858729685,ensemble_step,,,,0.0050461980858729685,,
6,0.14285714285714288,,,,,,0.004818503226441114,ensemble_step,,,,0.004818503226441114,,
7,0.125,,,,,,0.0050012874003889166,ensemble_step,,,,0.0050012874003889166,,
