step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,3.860481935035579,nan,nan,0.8250912196310565,0.6983439614320782,20.3413954489583,4.373856051343161,0.00441921572200954,baseline,nan,nan,nan,0.004383191641019071,0.9917394700902769,0.8320583789529922,nan
-4,nan,,1.4347425647049117,nan,nan,0.7243875028738358,0.3716029488441729,15.562795838728807,0.5858816743847568,0.0004440846387296915,ensemble_final,nan,nan,nan,nan,0.8292685685535272,0.40579075054805286,nan
-5,nan,,0.9714619449057255,nan,nan,0.6875412658306352,0.33212481168198815,14.445211908794024,0.5144472597829305,-0.00013230042532086372,ensemble_fcfw,nan,nan,nan,nan,0.7734387001071,0.3534147452505512,nan
0,True,1.0,,,,,,,,0.004658664886685943,ensemble_step,,,,0.004658664886685943,,,
1,True,0.375,,,,,,,,0.003978217587665391,ensemble_step,,,,0.003978217587665391,,,
2,True,0.25,,,,,,,,0.003393760834417844,ensemble_step,,,,0.003393760834417844,,,
3,True,0.1875,,,,,,,,0.002874920576191399,ensemble_step,,,,0.002874920576191399,,,
4,True,0.15000000000000002,,,,,,,,0.0024214981145255165,ensemble_step,,,,0.0024214981145255165,,,
5,True,0.12499999999999997,,,,,,,,0.0019832384280276056,ensemble_step,,,,0.0019832384280276056,,,
6,True,0.10714285714285715,,,,,,,,0.0017929475965120136,ensemble_step,,,,0.0017929475965120136,,,
7,True,0.09374999999999999,,,,,,,,0.0013706227797309135,ensemble_step,,,,0.0013706227797309135,,,
8,True,0.08333333333333334,,,,,,,,0.0009025775833976745,ensemble_step,,,,0.0009025775833976745,,,
9,True,0.075,,,,,,,,0.0005072890646262674,ensemble_step,,,,0.0005072890646262674,,,
