step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.00951686526335184,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004309813379178735,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0037557283356848517,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.00951686526335184,ensemble_step,,,,0.00951686526335184,,
1,0.5,,,,,,0.010521128746523917,ensemble_step,,,,0.010521128746523917,,
2,0.3333333333333333,,,,,,0.009925053318083433,ensemble_step,,,,0.009925053318083433,,
3,0.25,,,,,,0.00899200712591691,ensemble_step,,,,0.00899200712591691,,
4,0.2,,,,,,0.005542856265551628,ensemble_step,,,,0.005542856265551628,,
5,0.16666666666666663,,,,,,0.004750048406425618,ensemble_step,,,,0.004750048406425618,,
6,0.14285714285714288,,,,,,0.00455213363767762,ensemble_step,,,,0.00455213363767762,,
7,0.125,,,,,,0.004835701158598409,ensemble_step,,,,0.004835701158598409,,
8,0.11111111111111108,,,,,,0.004309813379178735,ensemble_step,,,,0.004309813379178735,,
