step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.03666609344600101,baseline,,,,,,,
-4,nan,,1.7065982984842016,nan,nan,0.5254406972515113,0.32801146969915435,8.778407991204542,0.5052579073238361,0.0011817924678325653,ensemble_final,nan,nan,nan,nan,0.5019729506673714,0.3215503063054621,nan
-5,nan,,1.0511555444466718,nan,nan,0.5137198389660613,0.3144578771103501,8.899485567790936,0.4751651607212629,0.00028782524168491364,ensemble_fcfw,nan,nan,nan,nan,0.49692309410872904,0.3108893752331988,nan
0,True,1.0,,,,,,,,0.03666609344600101,ensemble_step,,,,0.03666609344600101,,,
1,True,0.375,,,,,,,,0.015089367341841613,ensemble_step,,,,0.015089367341841613,,,
2,False,0.25,,,,,,,,0.01885017916525982,ensemble_step,,,,0.01885017916525982,,,
3,True,0.1875,,,,,,,,0.015034339405947707,ensemble_step,,,,0.015034339405947707,,,
4,True,0.15000000000000002,,,,,,,,0.007964887524447187,ensemble_step,,,,0.007964887524447187,,,
5,True,0.12499999999999997,,,,,,,,0.0029832042843687748,ensemble_step,,,,0.0029832042843687748,,,
6,True,0.10714285714285715,,,,,,,,0.0020321363555256926,ensemble_step,,,,0.0020321363555256926,,,
7,False,0.09374999999999999,,,,,,,,0.0028170001103357337,ensemble_step,,,,0.0028170001103357337,,,
8,True,0.08333333333333334,,,,,,,,0.0008367945061696427,ensemble_step,,,,0.0008367945061696427,,,
9,False,0.075,,,,,,,,0.0009282056108355762,ensemble_step,,,,0.0009282056108355762,,,
