step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,2.578077902140281,nan,nan,0.7736143523060413,0.555918887711783,17.608423663615064,2.554474266703586,0.0035560784939055643,baseline,nan,nan,nan,0.0032428266782763768,0.9147720242734377,0.6296249595203144,nan
-4,nan,,2.555328371584371,nan,nan,0.7867319480629847,0.5901091415779646,17.984275584752442,2.5047696588098214,0.0041042786712447805,ensemble_final,nan,nan,nan,nan,0.9298391171280134,0.6781581770653823,nan
-5,nan,,2.486784457329585,nan,nan,0.7708213028728546,0.559387091785881,17.520836039038358,2.7882827143377353,0.0036035924373815456,ensemble_fcfw,nan,nan,nan,nan,0.9053985769042195,0.6237846530718716,nan
0,True,1.0,,,,,,,,0.003576702888972246,ensemble_step,,,,0.003576702888972246,,,
1,False,0.125,,,,,,,,0.003812299911972893,ensemble_step,,,,0.003812299911972893,,,
2,False,0.08333333333333333,,,,,,,,0.003986234743072629,ensemble_step,,,,0.003986234743072629,,,
3,False,0.06250000000000001,,,,,,,,0.004130428680140709,ensemble_step,,,,0.004130428680140709,,,
4,False,0.05,,,,,,,,0.004220441601066035,ensemble_step,,,,0.004220441601066035,,,
5,False,0.04166666666666666,,,,,,,,0.004310788937820986,ensemble_step,,,,0.004310788937820986,,,
6,False,0.03571428571428572,,,,,,,,0.00439559903400799,ensemble_step,,,,0.00439559903400799,,,
7,False,0.03125,,,,,,,,0.004470443101960468,ensemble_step,,,,0.004470443101960468,,,
8,False,0.027777777777777776,,,,,,,,0.004541681154591718,ensemble_step,,,,0.004541681154591718,,,
9,False,0.025,,,,,,,,0.004596991472762765,ensemble_step,,,,0.004596991472762765,,,
