step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.01711523153771145,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004199683754706772,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002828955723497857,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.01711523153771145,ensemble_step,,,,0.01711523153771145,,
1,0.5,,,,,,0.0174816984838578,ensemble_step,,,,0.0174816984838578,,
2,0.3333333333333333,,,,,,0.017540123825482257,ensemble_step,,,,0.017540123825482257,,
3,0.25,,,,,,0.014468888110341768,ensemble_step,,,,0.014468888110341768,,
4,0.2,,,,,,0.012070440661910665,ensemble_step,,,,0.012070440661910665,,
5,0.16666666666666663,,,,,,0.008206990823737262,ensemble_step,,,,0.008206990823737262,,
6,0.14285714285714288,,,,,,0.006270124585147822,ensemble_step,,,,0.006270124585147822,,
7,0.125,,,,,,0.005541822663714165,ensemble_step,,,,0.005541822663714165,,
8,0.11111111111111108,,,,,,0.004649636846015526,ensemble_step,,,,0.004649636846015526,,
9,0.10000000000000003,,,,,,0.004199683754706772,ensemble_step,,,,0.004199683754706772,,
