step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03346140048612793,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.009302517084019362,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.004990607005164903,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03346140048612793,ensemble_step,,,,0.03346140048612793,,
1,0.5,,,,,,0.03402686505303327,ensemble_step,,,,0.03402686505303327,,
2,0.3333333333333333,,,,,,0.03402722479690642,ensemble_step,,,,0.03402722479690642,,
3,0.25,,,,,,0.02083782452672249,ensemble_step,,,,0.02083782452672249,,
4,0.2,,,,,,0.01338923214406842,ensemble_step,,,,0.01338923214406842,,
5,0.16666666666666663,,,,,,0.010108284322046404,ensemble_step,,,,0.010108284322046404,,
6,0.14285714285714288,,,,,,0.009302517084019362,ensemble_step,,,,0.009302517084019362,,
