step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.04105959685573467,baseline,,,,,,,
-4,nan,,2.051717483959076,nan,nan,0.5997466171408337,0.3832964821702754,10.274118630958942,0.5914741911456518,0.0035974979400634766,ensemble_final,nan,nan,nan,nan,0.6293919186927565,0.40026303018766,nan
-5,nan,,1.0070993240310302,nan,nan,0.5563992531647611,0.33170862142730034,9.45172556388545,0.5002451326236264,0.0001250132918357849,ensemble_fcfw,nan,nan,nan,nan,0.5667874354163412,0.3436834786110848,nan
0,True,1.0,,,,,,,,0.04105959685573467,ensemble_step,,,,0.04105959685573467,,,
1,True,0.5,,,,,,,,0.03466362633464767,ensemble_step,,,,0.03466362633464767,,,
2,True,0.3333333333333333,,,,,,,,0.02453823649794222,ensemble_step,,,,0.02453823649794222,,,
3,True,0.25,,,,,,,,0.016160131316144667,ensemble_step,,,,0.016160131316144667,,,
4,True,0.2,,,,,,,,0.008272164754817499,ensemble_step,,,,0.008272164754817499,,,
5,False,0.16666666666666663,,,,,,,,0.008421011447021912,ensemble_step,,,,0.008421011447021912,,,
6,True,0.14285714285714288,,,,,,,,0.003975013132609756,ensemble_step,,,,0.003975013132609756,,,
7,True,0.125,,,,,,,,0.003176230681676273,ensemble_step,,,,0.003176230681676273,,,
8,True,0.11111111111111108,,,,,,,,0.0023763189661351325,ensemble_step,,,,0.0023763189661351325,,,
9,False,0.10000000000000003,,,,,,,,0.003561129871645037,ensemble_step,,,,0.003561129871645037,,,
