step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.033366967295423995,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.0036716965266257295,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002210541267580392,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.033366967295423995,ensemble_step,,,,0.033366967295423995,,
1,0.5,,,,,,0.033170884914773074,ensemble_step,,,,0.033170884914773074,,
2,0.3333333333333333,,,,,,0.02151545583758503,ensemble_step,,,,0.02151545583758503,,
3,0.25,,,,,,0.015640014265073197,ensemble_step,,,,0.015640014265073197,,
4,0.2,,,,,,0.011786491499216541,ensemble_step,,,,0.011786491499216541,,
5,0.16666666666666663,,,,,,0.009395143131477742,ensemble_step,,,,0.009395143131477742,,
6,0.14285714285714288,,,,,,0.0064557878051123155,ensemble_step,,,,0.0064557878051123155,,
7,0.125,,,,,,0.004956262206110418,ensemble_step,,,,0.004956262206110418,,
8,0.11111111111111108,,,,,,0.0036716965266257295,ensemble_step,,,,0.0036716965266257295,,
