step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.0039437393821919325,baseline,,,,,,,
-4,nan,,5.968453919829987,nan,nan,0.6520035075010212,0.3985930822263504,10.1866333530824,0.6000971872341501,0.01920740306377411,ensemble_final,nan,nan,nan,nan,0.6982414975710158,0.4764374261358365,nan
-5,nan,,2.719553394039482,nan,nan,0.5850986215816797,0.25521121236178024,8.948794877106815,0.2529127990766522,0.0028625577688217163,ensemble_fcfw,nan,nan,nan,nan,0.568148478932491,0.26872396170931506,nan
0,True,1.0,,,,,,,,0.0039437393821919325,ensemble_step,,,,0.0039437393821919325,,,
1,False,0.125,,,,,,,,0.008532748773228523,ensemble_step,,,,0.008532748773228523,,,
2,False,0.08333333333333333,,,,,,,,0.012147352117480768,ensemble_step,,,,0.012147352117480768,,,
3,False,0.06250000000000001,,,,,,,,0.015021823886128233,ensemble_step,,,,0.015021823886128233,,,
4,False,0.05,,,,,,,,0.017322257932132372,ensemble_step,,,,0.017322257932132372,,,
5,False,0.04166666666666666,,,,,,,,0.01932695635381749,ensemble_step,,,,0.01932695635381749,,,
6,False,0.03571428571428572,,,,,,,,0.0209612936642666,ensemble_step,,,,0.0209612936642666,,,
7,False,0.03125,,,,,,,,0.022456414284200185,ensemble_step,,,,0.022456414284200185,,,
8,False,0.027777777777777776,,,,,,,,0.023753649900723595,ensemble_step,,,,0.023753649900723595,,,
9,False,0.025,,,,,,,,0.024551764445645108,ensemble_step,,,,0.024551764445645108,,,
