step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017125931444574177,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004307437573130085,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002952386147137274,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017125931444574177,ensemble_step,,,,0.017125931444574177,,
1,0.5,,,,,,0.017290042152294387,ensemble_step,,,,0.017290042152294387,,
2,0.3333333333333333,,,,,,0.017476226592112985,ensemble_step,,,,0.017476226592112985,,
3,0.25,,,,,,0.014810173558427809,ensemble_step,,,,0.014810173558427809,,
4,0.2,,,,,,0.011983482875404981,ensemble_step,,,,0.011983482875404981,,
5,0.16666666666666663,,,,,,0.008072937235040512,ensemble_step,,,,0.008072937235040512,,
6,0.14285714285714288,,,,,,0.006540723619743897,ensemble_step,,,,0.006540723619743897,,
7,0.125,,,,,,0.005712782807164421,ensemble_step,,,,0.005712782807164421,,
8,0.11111111111111108,,,,,,0.0047310443468128426,ensemble_step,,,,0.0047310443468128426,,
9,0.10000000000000003,,,,,,0.004307437573130085,ensemble_step,,,,0.004307437573130085,,
