step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.009591098191688156,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004608977550886031,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.003750437335129808,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.009591098191688156,ensemble_step,,,,0.009591098191688156,,
1,0.5,,,,,,0.009862943528998148,ensemble_step,,,,0.009862943528998148,,
2,0.3333333333333333,,,,,,0.009968337335604078,ensemble_step,,,,0.009968337335604078,,
3,0.25,,,,,,0.009864066652518603,ensemble_step,,,,0.009864066652518603,,
4,0.2,,,,,,0.006424750259879073,ensemble_step,,,,0.006424750259879073,,
5,0.16666666666666663,,,,,,0.004835639304022019,ensemble_step,,,,0.004835639304022019,,
6,0.14285714285714288,,,,,,0.004345300467953717,ensemble_step,,,,0.004345300467953717,,
7,0.125,,,,,,0.0046129755907935365,ensemble_step,,,,0.0046129755907935365,,
8,0.11111111111111108,,,,,,0.004608977550886031,ensemble_step,,,,0.004608977550886031,,
