step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.03596927415625682,baseline,,,,,,,
-4,nan,,6.41184512038024,nan,nan,0.7950970745321556,0.7165325732917611,17.251073111761546,4.07190493669871,0.03360333448896805,ensemble_final,nan,nan,nan,nan,0.9562127796844713,0.8601688813304114,nan
-5,nan,,3.875944628708714,nan,nan,0.7565997315114992,0.6806551447446084,19.076486699054925,4.0178506605397555,0.019071441143751144,ensemble_fcfw,nan,nan,nan,nan,0.879724542770507,0.7971817989112431,nan
0,True,1.0,,,,,,,,0.03596927415625682,ensemble_step,,,,0.03596927415625682,,,
1,True,0.002768331612114766,,,,,,,,0.035418992416139154,ensemble_step,,,,0.035418992416139154,,,
2,True,0.002537637311105202,,,,,,,,0.0349294348018532,ensemble_step,,,,0.0349294348018532,,,
3,True,0.002342434441020187,,,,,,,,0.034564447287905774,ensemble_step,,,,0.034564447287905774,,,
4,True,0.0021751176952330303,,,,,,,,0.03415677070116648,ensemble_step,,,,0.03415677070116648,,,
5,True,0.0020301098488841613,,,,,,,,0.03378555857573141,ensemble_step,,,,0.03378555857573141,,,
6,True,0.0019032279833289013,,,,,,,,0.03344564005753298,ensemble_step,,,,0.03344564005753298,,,
7,True,0.0017912733960742597,,,,,,,,0.03313283006387629,ensemble_step,,,,0.03313283006387629,,,
8,True,0.001691758207403468,,,,,,,,0.03287816393121279,ensemble_step,,,,0.03287816393121279,,,
9,True,0.0016027183017506537,,,,,,,,0.032642193570908175,ensemble_step,,,,0.032642193570908175,,,
