step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,6.585278301452709,nan,nan,0.8110252830678758,0.7358182457759098,20.845366651799488,4.6884054033661915,0.03861082158982754,baseline,nan,nan,nan,0.04097354570631109,0.9732599665807116,0.8820856250660059,nan
-4,nan,,1.6737630780967638,nan,nan,0.5678963634358701,0.33600947558979827,9.441741070556693,0.4749852935042875,0.0017480887472629547,ensemble_final,nan,nan,nan,nan,0.5733395479693603,0.3247643062558439,nan
-5,nan,,0.7215014039515087,nan,nan,0.5316971162526151,0.2825200703380845,9.005582530651337,0.3981958802312542,-0.0005178687473138174,ensemble_fcfw,nan,nan,nan,nan,0.5270455752314315,0.27337775359394845,nan
0,True,1.0,,,,,,,,0.04214491119124957,ensemble_step,,,,0.04214491119124957,,,
1,False,0.5266433255349722,,,,,,,,0.04312671430418392,ensemble_step,,,,0.04312671430418392,,,
2,True,0.34175968400132006,,,,,,,,0.027111238080272226,ensemble_step,,,,0.027111238080272226,,,
3,True,0.2529566198421787,,,,,,,,0.016978917038079133,ensemble_step,,,,0.016978917038079133,,,
4,True,0.20078461230716327,,,,,,,,0.013453735096945729,ensemble_step,,,,0.013453735096945729,,,
5,True,0.16645372570288858,,,,,,,,0.010239034943721824,ensemble_step,,,,0.010239034943721824,,,
6,True,0.14214863306364303,,,,,,,,0.005922713945147894,ensemble_step,,,,0.005922713945147894,,,
7,True,0.12403709449792713,,,,,,,,0.0029207465885438453,ensemble_step,,,,0.0029207465885438453,,,
8,True,0.11001924715795207,,,,,,,,0.002737722914484162,ensemble_step,,,,0.002737722914484162,,,
9,True,0.09884809319136695,,,,,,,,0.0023495696301069646,ensemble_step,,,,0.0023495696301069646,,,
