step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.11213353204707573,baseline,,,,,,,
-4,nan,,0.8825769893572931,nan,nan,0.31772019570666643,0.170463227741676,2.3316230399602356,0.11187691525684879,0.0009668469429016113,ensemble_final,nan,nan,nan,nan,0.23979700661947906,0.12392131580061849,nan
-5,nan,,0.3626146093242337,nan,nan,0.2890525737694786,0.1343030870366831,2.4169523428178765,0.08247315941036752,-0.0008761733770370483,ensemble_fcfw,nan,nan,nan,nan,0.19643454093436669,0.09254970606316673,nan
0,True,1.0,,,,,,,,0.11213353204707573,ensemble_step,,,,0.11213353204707573,,,
1,True,0.375,,,,,,,,0.016895643892803847,ensemble_step,,,,0.016895643892803847,,,
2,False,0.25,,,,,,,,0.03177562497470206,ensemble_step,,,,0.03177562497470206,,,
3,True,0.1875,,,,,,,,0.005695288454486164,ensemble_step,,,,0.005695288454486164,,,
4,False,0.15000000000000002,,,,,,,,0.014462009832889366,ensemble_step,,,,0.014462009832889366,,,
5,True,0.12499999999999997,,,,,,,,0.0003090092336636291,ensemble_step,,,,0.0003090092336636291,,,
6,False,0.10714285714285715,,,,,,,,0.0010499160375307959,ensemble_step,,,,0.0010499160375307959,,,
7,True,0.09374999999999999,,,,,,,,0.0008820607231414257,ensemble_step,,,,0.0008820607231414257,,,
8,True,0.08333333333333334,,,,,,,,0.000375908645496692,ensemble_step,,,,0.000375908645496692,,,
9,False,0.075,,,,,,,,0.00045187794437957784,ensemble_step,,,,0.00045187794437957784,,,
