step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03346585388136961,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004030527360336469,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0022735288803825827,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03346585388136961,ensemble_step,,,,0.03346585388136961,,
1,0.5,,,,,,0.034039562758214945,ensemble_step,,,,0.034039562758214945,,
2,0.3333333333333333,,,,,,0.03401976050851609,ensemble_step,,,,0.03401976050851609,,
3,0.25,,,,,,0.021309508987717777,ensemble_step,,,,0.021309508987717777,,
4,0.2,,,,,,0.013285983833621754,ensemble_step,,,,0.013285983833621754,,
5,0.16666666666666663,,,,,,0.010195320263779006,ensemble_step,,,,0.010195320263779006,,
6,0.14285714285714288,,,,,,0.009251133515603726,ensemble_step,,,,0.009251133515603726,,
7,0.125,,,,,,0.007111331550680148,ensemble_step,,,,0.007111331550680148,,
8,0.11111111111111108,,,,,,0.004127308386505382,ensemble_step,,,,0.004127308386505382,,
9,0.10000000000000003,,,,,,0.004030527360336469,ensemble_step,,,,0.004030527360336469,,
