step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,8.031540318974121,nan,nan,0.5666534864372813,0.5386748210592451,9.360849140875779,2.350574526677005,0.05705121159553528,baseline,nan,nan,nan,0.046404438929078265,0.5256950015686873,0.49361172450275,nan
-4,nan,,11.481014731915014,nan,nan,0.6371199834480827,0.6128734811617207,9.667019277761627,2.5482095969395506,0.13108113408088684,ensemble_final,nan,nan,nan,nan,0.7018415712128635,0.6850260834458792,nan
-5,nan,,7.525307464911932,nan,nan,0.5555811889253,0.5360003217235192,9.00737947618027,2.1865562161817413,0.050741732120513916,ensemble_fcfw,nan,nan,nan,nan,0.5020399028419953,0.493617564378626,nan
0,True,1.0,,,,,,,,0.052787825233235,ensemble_step,,,,0.052787825233235,,,
1,False,0.125,,,,,,,,0.07248569479459821,ensemble_step,,,,0.07248569479459821,,,
2,False,0.08333333333333333,,,,,,,,0.08564393517733182,ensemble_step,,,,0.08564393517733182,,,
3,False,0.06250000000000001,,,,,,,,0.09533420884458854,ensemble_step,,,,0.09533420884458854,,,
4,False,0.05,,,,,,,,0.10303533616398411,ensemble_step,,,,0.10303533616398411,,,
5,False,0.04166666666666666,,,,,,,,0.1093556952441492,ensemble_step,,,,0.1093556952441492,,,
6,False,0.03571428571428572,,,,,,,,0.11469797580010449,ensemble_step,,,,0.11469797580010449,,,
7,False,0.03125,,,,,,,,0.11933480077792546,ensemble_step,,,,0.11933480077792546,,,
8,False,0.027777777777777776,,,,,,,,0.12334535750902437,ensemble_step,,,,0.12334535750902437,,,
9,False,0.025,,,,,,,,0.12698402811375792,ensemble_step,,,,0.12698402811375792,,,
