step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.005116455992195576,baseline,,,,,,,
-4,nan,,1.4825515117445378,nan,nan,0.7308882337819066,0.41068491743136454,15.800763086534479,0.7932029220418075,0.0006122933700680733,ensemble_final,nan,nan,nan,nan,0.8355114582628441,0.44714407210325263,nan
-5,nan,,1.0997051526659356,nan,nan,0.708610758864346,0.38651281304377577,15.136083960337864,0.7306645917814522,0.00021982689698537192,ensemble_fcfw,nan,nan,nan,nan,0.8055194660348283,0.40925991433531966,nan
0,True,1.0,,,,,,,,0.005116455992195576,ensemble_step,,,,0.005116455992195576,,,
1,True,0.375,,,,,,,,0.004828689617368707,ensemble_step,,,,0.004828689617368707,,,
2,True,0.25,,,,,,,,0.004413796342412114,ensemble_step,,,,0.004413796342412114,,,
3,True,0.1875,,,,,,,,0.003690959639738471,ensemble_step,,,,0.003690959639738471,,,
4,True,0.15000000000000002,,,,,,,,0.0030600012745200765,ensemble_step,,,,0.0030600012745200765,,,
5,True,0.12499999999999997,,,,,,,,0.0024967188675056626,ensemble_step,,,,0.0024967188675056626,,,
6,True,0.10714285714285715,,,,,,,,0.0019369443990830454,ensemble_step,,,,0.0019369443990830454,,,
7,True,0.09374999999999999,,,,,,,,0.001548582269146518,ensemble_step,,,,0.001548582269146518,,,
8,True,0.08333333333333334,,,,,,,,0.0009743412723707767,ensemble_step,,,,0.0009743412723707767,,,
9,True,0.075,,,,,,,,0.0008226667484778153,ensemble_step,,,,0.0008226667484778153,,,
