step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,3.7048301744074625,nan,nan,0.7529043054768775,0.6222056896958794,17.165972272860383,4.397684566088507,0.0111322949330012,baseline,nan,nan,nan,0.010457753953885937,0.8827662082036349,0.6971456202745888,nan
-4,nan,,3.8340075188637823,nan,nan,0.7707991745135397,0.6499197832850003,17.560686115950556,3.8386622047775667,0.012311060292025408,ensemble_final,nan,nan,nan,nan,0.9051815188682868,0.7505861304861446,nan
-5,nan,,3.8978232462008897,nan,nan,0.745765589394984,0.6149187826085803,16.96300556659878,4.74298707735336,0.010725376351426045,ensemble_fcfw,nan,nan,nan,nan,0.8627206531370167,0.6862763834589238,nan
0,True,1.0,,,,,,,,0.00981315902679744,ensemble_step,,,,0.00981315902679744,,,
1,False,0.125,,,,,,,,0.01058812321621356,ensemble_step,,,,0.01058812321621356,,,
2,True,0.08333333333333333,,,,,,,,0.010418897358511467,ensemble_step,,,,0.010418897358511467,,,
3,False,0.06250000000000001,,,,,,,,0.011059440777835846,ensemble_step,,,,0.011059440777835846,,,
4,True,0.05,,,,,,,,0.010842537475064216,ensemble_step,,,,0.010842537475064216,,,
5,False,0.04166666666666666,,,,,,,,0.011759856474184913,ensemble_step,,,,0.011759856474184913,,,
6,True,0.03571428571428572,,,,,,,,0.011207391440046061,ensemble_step,,,,0.011207391440046061,,,
7,False,0.03125,,,,,,,,0.011581789778387266,ensemble_step,,,,0.011581789778387266,,,
8,False,0.027777777777777776,,,,,,,,0.01185505957808951,ensemble_step,,,,0.01185505957808951,,,
9,False,0.025,,,,,,,,0.012403633589963306,ensemble_step,,,,0.012403633589963306,,,
