step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.017181394510986478,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.013282252774985672,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.011486828345119273,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.017181394510986478,ensemble_step,,,,0.017181394510986478,,
1,0.5,,,,,,0.019936786543065608,ensemble_step,,,,0.019936786543065608,,
2,0.3333333333333333,,,,,,0.019505475126736126,ensemble_step,,,,0.019505475126736126,,
3,0.25,,,,,,0.018957379381194104,ensemble_step,,,,0.018957379381194104,,
4,0.2,,,,,,0.01867503219195159,ensemble_step,,,,0.01867503219195159,,
5,0.16666666666666663,,,,,,0.015049654934498844,ensemble_step,,,,0.015049654934498844,,
6,0.14285714285714288,,,,,,0.014970823192317085,ensemble_step,,,,0.014970823192317085,,
7,0.125,,,,,,0.01368810504147995,ensemble_step,,,,0.01368810504147995,,
8,0.11111111111111108,,,,,,0.013589835630193463,ensemble_step,,,,0.013589835630193463,,
9,0.10000000000000003,,,,,,0.013282252774985672,ensemble_step,,,,0.013282252774985672,,
