step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,6.991244303669968,nan,nan,0.7729953951070831,0.7089053245320485,19.27590546276487,7.03721795493516,0.02565433969721198,baseline,nan,nan,nan,0.024615799083419678,0.9095621240314067,0.8267410022498269,nan
-4,nan,,1.3210133320204993,nan,nan,0.5526070660942651,0.2981711113000908,9.271335513485658,0.3669207384171719,0.0001514740288257599,ensemble_final,nan,nan,nan,nan,0.546108804649128,0.2806991064309525,nan
-5,nan,,0.8369541526177063,nan,nan,0.5247838322301884,0.24457324040876968,8.90333950525638,0.27704759179596566,-0.0004021748900413513,ensemble_fcfw,nan,nan,nan,nan,0.5160494950024377,0.2327485963570065,nan
0,True,1.0,,,,,,,,0.02516521925408997,ensemble_step,,,,0.02516521925408997,,,
1,True,0.375,,,,,,,,0.01991251315383808,ensemble_step,,,,0.01991251315383808,,,
2,True,0.25,,,,,,,,0.01359155680590966,ensemble_step,,,,0.01359155680590966,,,
3,True,0.1875,,,,,,,,0.0064451847338268566,ensemble_step,,,,0.0064451847338268566,,,
4,True,0.15000000000000002,,,,,,,,0.0033650690623936693,ensemble_step,,,,0.0033650690623936693,,,
5,False,0.12499999999999997,,,,,,,,0.0039027302604142527,ensemble_step,,,,0.0039027302604142527,,,
6,True,0.10714285714285715,,,,,,,,0.0035226900085604165,ensemble_step,,,,0.0035226900085604165,,,
7,True,0.09374999999999999,,,,,,,,0.0009551573219177354,ensemble_step,,,,0.0009551573219177354,,,
8,True,0.08333333333333334,,,,,,,,0.0007532861052682617,ensemble_step,,,,0.0007532861052682617,,,
9,True,0.075,,,,,,,,0.0005390555254066193,ensemble_step,,,,0.0005390555254066193,,,
