step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.00968028020808912,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004602405343031174,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.0037924523454104507,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.00968028020808912,ensemble_step,,,,0.00968028020808912,,
1,0.5,,,,,,0.009961487005240405,ensemble_step,,,,0.009961487005240405,,
2,0.3333333333333333,,,,,,0.00997841804880979,ensemble_step,,,,0.00997841804880979,,
3,0.25,,,,,,0.009689697442397291,ensemble_step,,,,0.009689697442397291,,
4,0.2,,,,,,0.006077950815741005,ensemble_step,,,,0.006077950815741005,,
5,0.16666666666666663,,,,,,0.0047637348398180315,ensemble_step,,,,0.0047637348398180315,,
6,0.14285714285714288,,,,,,0.004329159796460183,ensemble_step,,,,0.004329159796460183,,
7,0.125,,,,,,0.004602405343031174,ensemble_step,,,,0.004602405343031174,,
