step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,6.683214295191789,nan,nan,0.8107703113445148,0.7344433016619362,20.610651371475004,4.710678752492401,0.037991720562179886,baseline,nan,nan,nan,0.03901489122982711,0.9727640772699613,0.8805245308460873,nan
-4,nan,,1.26434566413461,nan,nan,0.5864390330356435,0.37450121815024784,10.043791247335104,0.6209674677672172,0.0022800403336683908,ensemble_final,nan,nan,nan,nan,0.5983379548353298,0.3690338702082441,nan
-5,nan,,0.6663933225235668,nan,nan,0.5473887923445582,0.3340492859402963,9.639990311318588,0.5914210912155422,0.00010812655091285706,ensemble_fcfw,nan,nan,nan,nan,0.5601182584426995,0.32217566470087866,nan
0,True,1.0,,,,,,,,0.03802656231153918,ensemble_step,,,,0.03802656231153918,,,
1,False,0.5266433255349722,,,,,,,,0.042607292457714024,ensemble_step,,,,0.042607292457714024,,,
2,True,0.34175968400132006,,,,,,,,0.026621071164290036,ensemble_step,,,,0.026621071164290036,,,
3,True,0.2529566198421787,,,,,,,,0.019239612785651183,ensemble_step,,,,0.019239612785651183,,,
4,False,0.20078461230716327,,,,,,,,0.020813525044088368,ensemble_step,,,,0.020813525044088368,,,
5,True,0.16645372570288858,,,,,,,,0.01243389776444804,ensemble_step,,,,0.01243389776444804,,,
6,True,0.14214863306364303,,,,,,,,0.00590871492717131,ensemble_step,,,,0.00590871492717131,,,
7,True,0.12403709449792713,,,,,,,,0.003272705612237877,ensemble_step,,,,0.003272705612237877,,,
8,False,0.11001924715795207,,,,,,,,0.0036478243137174223,ensemble_step,,,,0.0036478243137174223,,,
9,True,0.09884809319136695,,,,,,,,0.002910672961328721,ensemble_step,,,,0.002910672961328721,,,
