step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,,,,,,,,0.08384378914728256,baseline,,,,,,,
-4,nan,,2.220792152031978,nan,nan,0.46340701804385115,0.38195943743464766,6.010531717202451,0.7109736849225519,0.004942707717418671,ensemble_final,nan,nan,nan,nan,0.4106803223186691,0.34380502082404274,nan
-5,nan,,1.108403179212508,nan,nan,0.4145626297056942,0.32543785050578544,6.035111007100953,0.6151900568863007,0.001250271995862325,ensemble_fcfw,nan,nan,nan,nan,0.34637913234003337,0.27966360224911274,nan
0,True,1.0,,,,,,,,0.08384378914728256,ensemble_step,,,,0.08384378914728256,,,
1,True,0.25,,,,,,,,0.04600250477878981,ensemble_step,,,,0.04600250477878981,,,
2,True,0.16666666666666666,,,,,,,,0.029719640395884386,ensemble_step,,,,0.029719640395884386,,,
3,True,0.125,,,,,,,,0.02044342667023531,ensemble_step,,,,0.02044342667023531,,,
4,True,0.1,,,,,,,,0.018066503749872873,ensemble_step,,,,0.018066503749872873,,,
5,True,0.08333333333333333,,,,,,,,0.01722649078574334,ensemble_step,,,,0.01722649078574334,,,
6,True,0.07142857142857142,,,,,,,,0.0071689030100079015,ensemble_step,,,,0.0071689030100079015,,,
7,False,0.06250000000000001,,,,,,,,0.0080611856695438,ensemble_step,,,,0.0080611856695438,,,
8,True,0.05555555555555554,,,,,,,,0.00584397652716889,ensemble_step,,,,0.00584397652716889,,,
9,False,0.05,,,,,,,,0.0061084215934025105,ensemble_step,,,,0.0061084215934025105,,,
