step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.03343139721061861,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004006192559187973,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002305201480852191,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.03343139721061861,ensemble_step,,,,0.03343139721061861,,
1,0.5,,,,,,0.033858643242836946,ensemble_step,,,,0.033858643242836946,,
2,0.3333333333333333,,,,,,0.022725805914219025,ensemble_step,,,,0.022725805914219025,,
3,0.25,,,,,,0.014188309060759073,ensemble_step,,,,0.014188309060759073,,
4,0.2,,,,,,0.010851265102092918,ensemble_step,,,,0.010851265102092918,,
5,0.16666666666666663,,,,,,0.01079056886138795,ensemble_step,,,,0.01079056886138795,,
6,0.14285714285714288,,,,,,0.007115955503355351,ensemble_step,,,,0.007115955503355351,,
7,0.125,,,,,,0.0043391102008606295,ensemble_step,,,,0.0043391102008606295,,
8,0.11111111111111108,,,,,,0.004006192559187973,ensemble_step,,,,0.004006192559187973,,
