step,alpha,corr_fro,coverage,f_score,jsd,kl,mmd,model_label,precision,recall,support_match,training_loss,tvd,validity
-1,1.0,,,,,,0.033385804755345486,baseline,,,,,,
-4,,nan,nan,nan,nan,nan,0.004983001387396242,ensemble_final,nan,nan,nan,nan,nan,nan
-5,,nan,nan,nan,nan,nan,0.002758033975392532,ensemble_fcfw,nan,nan,nan,nan,nan,nan
0,1.0,,,,,,0.033385804755345486,ensemble_step,,,,0.033385804755345486,,
1,0.5,,,,,,0.0338301145217593,ensemble_step,,,,0.0338301145217593,,
2,0.3333333333333333,,,,,,0.032358039372293916,ensemble_step,,,,0.032358039372293916,,
3,0.25,,,,,,0.013933011344289323,ensemble_step,,,,0.013933011344289323,,
4,0.2,,,,,,0.011254922915931524,ensemble_step,,,,0.011254922915931524,,
5,0.16666666666666663,,,,,,0.008327136108874958,ensemble_step,,,,0.008327136108874958,,
6,0.14285714285714288,,,,,,0.008265952524614114,ensemble_step,,,,0.008265952524614114,,
7,0.125,,,,,,0.004960547019731617,ensemble_step,,,,0.004960547019731617,,
8,0.11111111111111108,,,,,,0.004983001387396242,ensemble_step,,,,0.004983001387396242,,
