step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,3.2877156810770494,nan,nan,0.7509300677538414,0.637857498994887,17.184357785583412,4.201186202185561,0.010757323044041792,baseline,nan,nan,nan,0.01166646650221044,0.8709360668922473,0.7161251257184421,nan
-4,nan,,3.43332952540243,nan,nan,0.7813020232219997,0.6677953420039776,17.934893284467993,3.7985920532592194,0.013368943395713965,ensemble_final,nan,nan,nan,nan,0.9201105406953166,0.7767559366790948,nan
-5,nan,,3.191919240767863,nan,nan,0.756978199613587,0.6370481727722976,17.642391728070894,4.234262460389799,0.010950039606541395,ensemble_fcfw,nan,nan,nan,nan,0.8813093583248165,0.7144008919562983,nan
0,True,1.0,,,,,,,,0.011026718641530429,ensemble_step,,,,0.011026718641530429,,,
1,False,0.125,,,,,,,,0.0117622654291009,ensemble_step,,,,0.0117622654291009,,,
2,True,0.08333333333333333,,,,,,,,0.011690625273019265,ensemble_step,,,,0.011690625273019265,,,
3,False,0.06250000000000001,,,,,,,,0.012098081328333213,ensemble_step,,,,0.012098081328333213,,,
4,False,0.05,,,,,,,,0.012187554562180755,ensemble_step,,,,0.012187554562180755,,,
5,False,0.04166666666666666,,,,,,,,0.013325492139456602,ensemble_step,,,,0.013325492139456602,,,
6,True,0.03571428571428572,,,,,,,,0.013050895049367241,ensemble_step,,,,0.013050895049367241,,,
7,True,0.03125,,,,,,,,0.012306852457611745,ensemble_step,,,,0.012306852457611745,,,
8,False,0.027777777777777776,,,,,,,,0.01348171311104001,ensemble_step,,,,0.01348171311104001,,,
9,False,0.025,,,,,,,,0.013728875222087182,ensemble_step,,,,0.013728875222087182,,,
