step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,12.322425569217009,nan,nan,0.6911347586619714,0.5490334002780344,15.094794035564588,7.585188881959072,0.04322606946031252,baseline,nan,nan,nan,0.04295872170969116,0.7743529665199365,0.5795470672005341,nan
-4,nan,,0.7061849807510496,nan,nan,0.5378537722686277,0.17820886533731278,8.429698703514202,0.13151711984115794,-0.00027904659509658813,ensemble_final,nan,nan,nan,nan,0.504934390585646,0.16088664765424066,nan
-5,nan,,0.6409795968940443,nan,nan,0.5305254263249628,0.1686265651252663,8.388677790203916,0.128479050615616,-0.0004754761854807536,ensemble_fcfw,nan,nan,nan,nan,0.5055863303213601,0.16192578559263898,nan
0,True,1.0,,,,,,,,0.043596997716181494,ensemble_step,,,,0.043596997716181494,,,
1,True,0.375,,,,,,,,0.00620880838011148,ensemble_step,,,,0.00620880838011148,,,
2,True,0.25,,,,,,,,0.002353455125336403,ensemble_step,,,,0.002353455125336403,,,
3,True,0.1875,,,,,,,,0.0013824153958524137,ensemble_step,,,,0.0013824153958524137,,,
4,False,0.15000000000000002,,,,,,,,0.003445045859976232,ensemble_step,,,,0.003445045859976232,,,
5,False,0.12499999999999997,,,,,,,,0.005986964305584967,ensemble_step,,,,0.005986964305584967,,,
6,True,0.10714285714285715,,,,,,,,4.5558534334776595e-06,ensemble_step,,,,4.5558534334776595e-06,,,
7,True,0.09374999999999999,,,,,,,,-3.735664448999143e-05,ensemble_step,,,,-3.735664448999143e-05,,,
8,False,0.08333333333333334,,,,,,,,3.765329481844604e-05,ensemble_step,,,,3.765329481844604e-05,,,
9,True,0.075,,,,,,,,-9.164870252266477e-05,ensemble_step,,,,-9.164870252266477e-05,,,
