step,accepted_by_metric,alpha,corr_fro,coverage,f_score,jsd,jsd_exact,kl,kl_exact,mmd,model_label,precision,recall,support_match,training_loss,tvd,tvd_exact,validity
-1,,1.0,10.798461571041814,nan,nan,0.7269931037515504,0.6114252740213584,15.988873552454816,7.819075885561885,0.03745019808411598,baseline,nan,nan,nan,0.034576901071232624,0.84201455079838,0.6898898042465931,nan
-4,nan,,0.8713814763125296,nan,nan,0.49317059799321833,0.21083413718456065,7.5177696625111885,0.19748493732859806,0.0005460679531097412,ensemble_final,nan,nan,nan,nan,0.477547914389812,0.19999428106603495,nan
-5,nan,,0.581315337681413,nan,nan,0.47912295775672037,0.20927113028698602,7.617709812533232,0.21230765899231782,-0.00018471479415893555,ensemble_fcfw,nan,nan,nan,nan,0.4470425026344602,0.19346154583890657,nan
0,True,1.0,,,,,,,,0.03562488097070817,ensemble_step,,,,0.03562488097070817,,,
1,True,0.5,,,,,,,,0.019352168547860954,ensemble_step,,,,0.019352168547860954,,,
2,True,0.3333333333333333,,,,,,,,0.012318268863599921,ensemble_step,,,,0.012318268863599921,,,
3,True,0.25,,,,,,,,0.011737282052708131,ensemble_step,,,,0.011737282052708131,,,
4,True,0.2,,,,,,,,0.011512780038948477,ensemble_step,,,,0.011512780038948477,,,
5,True,0.16666666666666663,,,,,,,,0.004490823673674503,ensemble_step,,,,0.004490823673674503,,,
6,True,0.14285714285714288,,,,,,,,0.0015550689793518008,ensemble_step,,,,0.0015550689793518008,,,
7,True,0.125,,,,,,,,0.00028481310082134614,ensemble_step,,,,0.00028481310082134614,,,
8,False,0.11111111111111108,,,,,,,,0.0016400157040594027,ensemble_step,,,,0.0016400157040594027,,,
9,True,0.10000000000000003,,,,,,,,0.0004188104847279092,ensemble_step,,,,0.0004188104847279092,,,
